Timestamp,gyrX,gyrY,gyrZ
1579011978632,-0.004257202,-0.0021362305,-0.0053253174
1579011978636,-0.004257202,-0.0021362305,-0.003189087
1579011978642,-0.003189087,-0.003189087,-0.004257202
1579011978647,-0.003189087,-0.0021362305,-0.004257202
1579011978652,-0.003189087,-0.0010681152,-0.004257202
1579011978658,-0.0010681152,-0.0021362305,-0.0053253174
1579011978663,-0.0021362305,-0.0021362305,-0.004257202
1579011978667,-0.003189087,-0.0021362305,-0.003189087
1579011978673,-0.003189087,-0.0021362305,-0.004257202
1579011978677,-0.004257202,-0.0010681152,-0.003189087
1579011978683,-0.0053253174,-0.0021362305,-0.004257202
1579011978688,-0.0021362305,-0.0021362305,-0.004257202
1579011978693,-0.003189087,-0.0021362305,-0.003189087
1579011978698,-0.004257202,-0.0010681152,-0.0063934326
1579011978702,-0.0021362305,-0.0010681152,-0.0053253174
1579011978708,-0.0010681152,-0.0021362305,-0.0053253174
1579011978713,-0.003189087,-0.0010681152,-0.003189087
1579011978719,-0.0021362305,-0.0021362305,-0.003189087
1579011978724,-0.0021362305,-0.0021362305,-0.0053253174
1579011978728,-0.003189087,-0.0010681152,-0.0053253174
1579011978734,-0.0021362305,-0.0021362305,-0.004257202
1579011978739,-0.0021362305,-0.003189087,-0.004257202
1579011978744,-0.0021362305,-0.0021362305,-0.004257202
1579011978749,-0.004257202,0.0,-0.0053253174
1579011978754,-0.0053253174,-0.0010681152,-0.004257202
1579011978758,-0.0021362305,-0.0021362305,-0.003189087
1579011978764,-0.003189087,0.0,-0.004257202
1579011978768,-0.0010681152,0.0021362305,-0.003189087
1579011978774,-0.003189087,-0.0010681152,-0.0021362305
1579011978779,-0.004257202,-0.0021362305,-0.0021362305
1579011978784,-0.0021362305,-0.0010681152,-0.003189087
1579011978789,-0.0010681152,-0.0021362305,-0.0021362305
1579011978795,-0.003189087,0.0,-0.0021362305
1579011978799,-0.003189087,0.0,-0.004257202
1579011978805,-0.0010681152,0.0,-0.0053253174
1579011978810,-0.0021362305,0.0,-0.004257202
1579011978815,-0.0010681152,-0.0021362305,-0.004257202
1579011978819,-0.0010681152,-0.0010681152,-0.004257202
1579011978824,-0.004257202,-0.0010681152,-0.0053253174
1579011978829,-0.004257202,0.0,-0.003189087
1579011978835,-0.0021362305,-0.0010681152,-0.0053253174
1579011978840,-0.003189087,-0.003189087,-0.0053253174
1579011978844,-0.003189087,-0.0021362305,-0.0063934326
1579011978849,-0.003189087,0.0010681152,-0.003189087
1579011978854,-0.0021362305,-0.0010681152,-0.003189087
1579011978859,-0.0021362305,-0.0010681152,-0.003189087
1579011978865,-0.0021362305,-0.0010681152,-0.004257202
1579011978871,-0.0021362305,-0.0010681152,-0.004257202
1579011978876,-0.003189087,0.0010681152,-0.0021362305
1579011978881,-0.003189087,0.0,-0.003189087
1579011978885,-0.0010681152,-0.0021362305,-0.004257202
1579011978891,-0.0010681152,-0.0021362305,-0.004257202
1579011978896,-0.0010681152,-0.003189087,-0.003189087
1579011978900,-0.0021362305,-0.0010681152,-0.0021362305
1579011978906,-0.003189087,0.0,-0.004257202
1579011978911,-0.003189087,-0.0021362305,-0.0053253174
1579011978916,-0.0021362305,-0.0021362305,-0.004257202
1579011978920,-0.0021362305,0.0,-0.0053253174
1579011978926,-0.0021362305,-0.0010681152,-0.004257202
1579011978931,-0.003189087,-0.0021362305,-0.004257202
1579011978936,-0.0021362305,-0.0010681152,-0.004257202
1579011978942,-0.003189087,-0.0010681152,-0.0053253174
1579011978946,-0.0053253174,-0.0010681152,-0.003189087
1579011978952,-0.004257202,0.0,-0.0021362305
1579011978957,-0.0021362305,-0.0010681152,-0.004257202
1579011978961,-0.0021362305,-0.003189087,-0.0053253174
1579011978967,-0.004257202,-0.0010681152,-0.003189087
1579011978972,-0.003189087,-0.0010681152,-0.004257202
1579011978977,-0.003189087,0.0,-0.0053253174
1579011978982,-0.004257202,-0.0010681152,-0.0053253174
1579011978986,-0.003189087,0.0,-0.003189087
1579011978992,-0.0021362305,-0.0021362305,-0.004257202
1579011978996,-0.0021362305,-0.003189087,-0.0053253174
1579011979002,-0.0021362305,-0.0010681152,-0.0053253174
1579011979008,-0.004257202,-0.0021362305,-0.0053253174
1579011979013,-0.0010681152,-0.0021362305,-0.003189087
1579011979018,-0.0021362305,-0.003189087,-0.003189087
1579011979023,0.0,0.0,-0.0053253174
1579011979028,-0.0010681152,-0.0021362305,-0.0063934326
1579011979033,0.0,-0.003189087,-0.0063934326
1579011979038,-0.0010681152,-0.0021362305,-0.0063934326
1579011979043,-0.0021362305,0.0,-0.004257202
1579011979048,-0.003189087,-0.0010681152,-0.003189087
1579011979053,-0.003189087,-0.0010681152,-0.003189087
1579011979058,-0.0010681152,0.0,-0.004257202
1579011979063,-0.0021362305,-0.0021362305,-0.004257202
1579011979067,-0.003189087,-0.0021362305,-0.004257202
1579011979073,-0.0021362305,0.0,-0.004257202
1579011979078,-0.0021362305,0.0,-0.003189087
1579011979084,-0.003189087,0.0,-0.004257202
1579011979089,-0.0021362305,0.0,-0.0053253174
1579011979094,-0.003189087,-0.0021362305,-0.0053253174
1579011979098,-0.0021362305,-0.0021362305,-0.004257202
1579011979104,-0.003189087,-0.0010681152,-0.003189087
1579011979109,-0.0010681152,0.0,-0.0053253174
1579011979113,-0.003189087,-0.0010681152,-0.003189087
1579011979118,-0.003189087,-0.0021362305,-0.0021362305
1579011979123,-0.003189087,-0.0021362305,-0.004257202
1579011979129,-0.003189087,-0.0021362305,-0.0063934326
1579011979133,-0.004257202,-0.0021362305,-0.0053253174
1579011979138,-0.004257202,-0.0010681152,-0.004257202
1579011979144,-0.0021362305,0.0010681152,-0.0053253174
1579011979149,-0.0010681152,-0.0010681152,-0.0021362305
1579011979154,-0.003189087,0.0,-0.003189087
1579011979159,-0.003189087,-0.0021362305,-0.004257202
1579011979165,-0.0021362305,-0.003189087,-0.0053253174
1579011979169,-0.0021362305,-0.0021362305,-0.0053253174
1579011979174,-0.0021362305,-0.0010681152,-0.003189087
1579011979180,-0.003189087,0.0,-0.0053253174
1579011979185,-0.0021362305,-0.0010681152,-0.007461548
1579011979190,-0.0021362305,-0.003189087,-0.004257202
1579011979195,-0.0021362305,-0.0021362305,-0.0053253174
1579011979200,-0.0010681152,-0.0010681152,-0.0053253174
1579011979205,-0.0010681152,-0.0021362305,-0.003189087
1579011979210,-0.0021362305,-0.004257202,-0.004257202
1579011979214,-0.0010681152,-0.0010681152,-0.0021362305
1579011979219,-0.003189087,-0.0021362305,-0.004257202
1579011979224,-0.003189087,-0.0010681152,-0.0053253174
1579011979231,-0.003189087,-0.0010681152,-0.004257202
1579011979235,-0.0010681152,-0.0021362305,-0.004257202
1579011979241,-0.0021362305,-0.0021362305,-0.0053253174
1579011979245,-0.003189087,-0.0010681152,-0.004257202
1579011979251,-0.0053253174,-0.0010681152,-0.003189087
1579011979256,-0.004257202,-0.003189087,-0.003189087
1579011979260,-0.003189087,0.0,-0.003189087
1579011979266,-0.004257202,-0.0010681152,-0.0053253174
1579011979271,-0.003189087,-0.003189087,-0.0053253174
1579011979276,0.0,-0.0010681152,-0.003189087
1579011979281,-0.003189087,0.0,-0.0053253174
1579011979286,-0.003189087,0.0,-0.0063934326
1579011979290,-0.0010681152,-0.0010681152,-0.004257202
1579011979296,-0.004257202,-0.0021362305,-0.0021362305
1579011979302,-0.0021362305,-0.0010681152,-0.003189087
1579011979306,-0.003189087,-0.003189087,-0.0063934326
1579011979311,-0.003189087,-0.0010681152,-0.0063934326
1579011979317,-0.0021362305,-0.0021362305,-0.003189087
1579011979322,-0.0021362305,-0.0010681152,-0.003189087
1579011979326,-0.0021362305,0.0,-0.004257202
1579011979331,-0.004257202,-0.0021362305,-0.004257202
1579011979336,-0.004257202,-0.003189087,-0.003189087
1579011979342,-0.0021362305,0.0,-0.004257202
1579011979346,0.0,0.0063934326,-0.0053253174
1579011979352,-0.0021362305,0.012786865,-0.004257202
1579011979356,-0.0063934326,-0.0021362305,-0.003189087
1579011979362,0.0021362305,-0.015975952,-0.004257202
1579011979367,0.0,0.0010681152,-0.0053253174
1579011979373,-0.0095825195,0.0053253174,-0.0053253174
1579011979378,0.0,-0.010650635,-0.003189087
1579011979383,0.0010681152,-0.008529663,-0.004257202
1579011979387,-0.0053253174,0.003189087,-0.004257202
1579011979392,-0.003189087,-0.0063934326,-0.004257202
1579011979397,0.0021362305,-0.007461548,-0.01171875
1579011979402,-0.0010681152,0.004257202,-0.040481567
1579011979408,-0.003189087,0.008529663,-0.07136536
1579011979413,0.0,-0.0021362305,-0.07989502
1579011979418,0.0,-0.004257202,-0.069244385
1579011979423,-0.003189087,0.0010681152,-0.05432129
1579011979427,-0.0021362305,0.0021362305,-0.042617798
1579011979433,0.0021362305,-0.0053253174,-0.029830933
1579011979438,-0.0010681152,-0.0063934326,-0.0234375
1579011979443,-0.0063934326,-0.008529663,-0.020233154
1579011979449,-0.0021362305,-0.0021362305,-0.020233154
1579011979454,0.0,-0.007461548,-0.03727722
1579011979458,-0.0021362305,-0.039413452,-0.092681885
1579011979463,0.004257202,-0.015975952,-0.14060974
1579011979469,0.0021362305,0.0095825195,-0.17790222
1579011979473,-0.0021362305,0.0,-0.21305847
1579011979479,0.0021362305,-0.01171875,-0.26631165
1579011979484,0.004257202,-0.004257202,-0.31744385
1579011979488,0.0,0.010650635,-0.33876038
1579011979493,0.0,0.0053253174,-0.32276917
1579011979499,0.003189087,0.003189087,-0.28656006
1579011979503,0.0010681152,0.010650635,-0.24287415
1579011979508,-0.004257202,0.0053253174,-0.18855286
1579011979514,-0.003189087,0.004257202,-0.13316345
1579011979520,0.0,0.0053253174,-0.090545654
1579011979525,-0.0010681152,0.0063934326,-0.06498718
1579011979530,-0.004257202,0.012786865,-0.051132202
1579011979535,-0.0053253174,0.014907837,-0.047943115
1579011979540,-0.003189087,0.012786865,-0.057525635
1579011979545,-0.003189087,0.0095825195,-0.07350159
1579011979550,-0.0053253174,0.0138549805,-0.09161377
1579011979555,-0.0053253174,0.026626587,-0.111846924
1579011979559,-0.0010681152,0.024505615,-0.13848877
1579011979565,-0.0021362305,0.017044067,-0.1768341
1579011979569,-0.0010681152,0.0138549805,-0.21411133
1579011979575,0.0010681152,0.018112183,-0.24287415
1579011979579,-0.004257202,0.02557373,-0.25886536
1579011979585,-0.004257202,0.02130127,-0.25672913
1579011979590,0.0,0.02130127,-0.23861694
1579011979595,-0.0021362305,0.018112183,-0.2194519
1579011979601,-0.003189087,0.0234375,-0.19387817
1579011979606,-0.0010681152,0.0234375,-0.16511536
1579011979611,0.0010681152,0.02130127,-0.13742065
1579011979616,-0.0010681152,0.024505615,-0.116119385
1579011979620,-0.0063934326,0.024505615,-0.10972595
1579011979625,-0.010650635,0.039413452,-0.10652161
1579011979631,-0.0063934326,0.05432129,-0.10652161
1579011979636,-0.0063934326,0.050064087,-0.11291504
1579011979641,-0.027694702,0.026626587,-0.11930847
1579011979645,-0.061782837,0.008529663,-0.11717224
1579011979650,-0.09480286,0.007461548,-0.104400635
1579011979655,-0.11505127,0.01171875,-0.08947754
1579011979661,-0.12037659,0.019180298,-0.0745697
1579011979667,-0.111846924,0.024505615,-0.067108154
1579011979672,-0.10758972,0.019180298,-0.057525635
1579011979677,-0.111846924,0.017044067,-0.05432129
1579011979682,-0.12037659,0.029830933,-0.059661865
1579011979687,-0.13635254,0.029830933,-0.051132202
1579011979692,-0.1491394,0.018112183,-0.036224365
1579011979697,-0.15553284,0.003189087,-0.027694702
1579011979702,-0.15765381,0.008529663,-0.028762817
1579011979707,-0.14807129,0.024505615,-0.0234375
1579011979712,-0.14381409,0.03302002,-0.0021362305
1579011979716,-0.15446472,0.027694702,0.020233154
1579011979722,-0.16192627,0.02557373,0.026626587
1579011979727,-0.17469788,0.01171875,0.022369385
1579011979732,-0.18215942,0.018112183,0.010650635
1579011979738,-0.17364502,0.014907837,0.0021362305
1579011979743,-0.1768341,0.0234375,-0.0021362305
1579011979748,-0.1768341,0.018112183,-0.0138549805
1579011979753,-0.1800232,0.020233154,-0.0138549805
1579011979758,-0.18215942,0.02557373,-0.019180298
1579011979763,-0.18534851,0.029830933,-0.02130127
1579011979768,-0.18748474,0.040481567,-0.0234375
1579011979772,-0.19281006,0.027694702,-0.007461548
1579011979778,-0.19920349,0.020233154,0.0053253174
1579011979783,-0.19706726,0.027694702,0.014907837
1579011979788,-0.19387817,0.03515625,0.028762817
1579011979793,-0.18748474,0.030899048,0.038345337
1579011979797,-0.1768341,0.030899048,0.041549683
1579011979803,-0.15872192,0.030899048,0.040481567
1579011979808,-0.14167786,0.019180298,0.034088135
1579011979813,-0.13528442,0.0234375,0.015975952
1579011979819,-0.13421631,0.026626587,0.0138549805
1579011979824,-0.13742065,0.019180298,0.02557373
1579011979829,-0.14167786,0.017044067,0.042617798
1579011979834,-0.15126038,0.022369385,0.06498718
1579011979839,-0.15872192,0.012786865,0.080963135
1579011979844,-0.1725769,0.01171875,0.09480286
1579011979848,-0.18322754,0.0063934326,0.100128174
1579011979854,-0.18215942,0.004257202,0.10119629
1579011979858,-0.17364502,0.0063934326,0.09480286
1579011979863,-0.16085815,0.0063934326,0.07989502
1579011979868,-0.14167786,-0.0053253174,0.06285095
1579011979873,-0.12783813,-0.0095825195,0.050064087
1579011979878,-0.116119385,0.0,0.030899048
1579011979885,-0.10652161,-0.0021362305,0.014907837
1579011979890,-0.100128174,-0.003189087,0.007461548
1579011979895,-0.10333252,-0.003189087,-0.003189087
1579011979899,-0.11079407,-0.0021362305,-0.0053253174
1579011979905,-0.12889099,0.010650635,-0.003189087
1579011979909,-0.15020752,0.01171875,0.0021362305
1579011979915,-0.17044067,0.0063934326,0.007461548
1579011979919,-0.17897034,0.01171875,0.010650635
1579011979925,-0.17897034,0.02557373,0.012786865
1579011979930,-0.18215942,0.03515625,0.010650635
1579011979934,-0.19920349,0.03727722,0.007461548
1579011979940,-0.22157288,0.031951904,0.004257202
1579011979944,-0.2311554,0.034088135,0.0
1579011979950,-0.23222351,0.03727722,0.0021362305
1579011979955,-0.2311554,0.034088135,0.0095825195
1579011979961,-0.2311554,0.039413452,0.015975952
1579011979966,-0.23435974,0.042617798,0.02130127
1579011979971,-0.23542786,0.039413452,0.027694702
1579011979975,-0.23968506,0.038345337,0.027694702
1579011979980,-0.24394226,0.041549683,0.02130127
1579011979986,-0.2503357,0.045806885,0.0095825195
1579011979990,-0.2599182,0.050064087,-0.012786865
1579011979995,-0.26844788,0.06071472,-0.040481567
1579011980001,-0.2780304,0.07775879,-0.06391907
1579011980005,-0.28656006,0.09587097,-0.08203125
1579011980011,-0.28974915,0.10972595,-0.090545654
1579011980015,-0.29507446,0.11291504,-0.09587097
1579011980021,-0.29934692,0.10865784,-0.10119629
1579011980026,-0.3067932,0.10119629,-0.104400635
1579011980032,-0.31211853,0.102264404,-0.11079407
1579011980036,-0.31318665,0.11291504,-0.11824036
1579011980041,-0.30892944,0.1257019,-0.12251282
1579011980046,-0.2972107,0.13316345,-0.13102722
1579011980051,-0.28123474,0.1491394,-0.13528442
1579011980057,-0.26098633,0.17150879,-0.13848877
1579011980062,-0.23861694,0.19920349,-0.13955688
1579011980066,-0.21517944,0.23329163,-0.13742065
1579011980071,-0.19706726,0.26524353,-0.13528442
1579011980077,-0.18215942,0.29081726,-0.13102722
1579011980082,-0.17044067,0.30999756,-0.13102722
1579011980087,-0.16085815,0.31532288,-0.13635254
1579011980091,-0.15979004,0.31425476,-0.14593506
1579011980097,-0.16511536,0.2972107,-0.15765381
1579011980103,-0.17897034,0.27270508,-0.16725159
1579011980108,-0.1960144,0.24501038,-0.17897034
1579011980113,-0.21838379,0.22264099,-0.18962097
1579011980118,-0.24075317,0.20559692,-0.19494629
1579011980122,-0.25672913,0.1960144,-0.2002716
1579011980128,-0.2705841,0.19174194,-0.2002716
1579011980133,-0.18855286,0.11291504,-0.17897034
1579011980138,-0.06071472,0.24819946,-0.14274597
1579011980143,0.029830933,0.41970825,-0.1257019
1579011980147,0.08203125,0.48469543,-0.13209534
1579011980152,0.08947754,0.46339417,-0.1533966
1579011980157,0.061782837,0.38562012,-0.17576599
1579011980163,0.02130127,0.28123474,-0.19174194
1579011980167,-0.010650635,0.18534851,-0.18641663
1579011980174,-0.0234375,0.11824036,-0.15660095
1579011980178,-0.0138549805,0.080963135,-0.1214447
1579011980184,-0.003189087,0.05432129,-0.092681885
1579011980189,0.0063934326,0.014907837,-0.07350159
1579011980194,0.0053253174,-0.046875,-0.06391907
1579011980199,0.0,-0.113983154,-0.059661865
1579011980203,-0.0053253174,-0.18429565,-0.052200317
1579011980209,-0.0053253174,-0.25779724,-0.046875
1579011980213,-0.0095825195,-0.33343506,-0.041549683
1579011980219,-0.015975952,-0.41119385,-0.031951904
1579011980223,-0.024505615,-0.50920105,-0.02130127
1579011980229,-0.03302002,-0.61465454,-0.010650635
1579011980234,-0.04473877,-0.71798706,0.008529663
1579011980239,-0.057525635,-0.82450867,0.031951904
1579011980244,-0.069244385,-0.91186523,0.057525635
1579011980250,-0.07350159,-0.98324585,0.08947754
1579011980255,-0.07670593,-1.0183868,0.12251282
1579011980259,0.029830933,-0.76698303,0.15232849
1579011980265,0.16297913,-0.018112183,0.18855286
1579011980270,0.14274597,0.25886536,0.16725159
1579011980275,0.12251282,-0.08735657,0.07350159
1579011980280,0.07563782,-0.1214447,-0.014907837
1579011980285,0.051132202,-0.050064087,-0.09375
1579011980290,0.08308411,-0.04899597,-0.1725769
1579011980294,0.102264404,-0.0053253174,-0.22903442
1579011980299,0.07775879,0.0095825195,-0.27163696
1579011980305,0.046875,-0.020233154,-0.30467224
1579011980309,0.031951904,-0.030899048,-0.3302307
1579011980316,0.015975952,-0.041549683,-0.3483429
1579011980321,-0.01171875,-0.05432129,-0.36431885
1579011980325,-0.040481567,-0.04473877,-0.37922668
1579011980330,-0.06071472,-0.024505615,-0.38456726
1579011980336,-0.07670593,0.008529663,-0.36006165
1579011980340,-0.10333252,0.041549683,-0.31425476
1579011980346,-0.15020752,0.018112183,-0.2790985
1579011980351,-0.18748474,-0.02130127,-0.255661
1579011980356,-0.15979004,-0.10865784,-0.24075317
1579011980361,-0.0980072,-0.18534851,-0.2237091
1579011980366,-0.10333252,-0.1491394,-0.19706726
1579011980371,-0.07350159,-0.15020752,-0.1725769
1579011980375,-0.06498718,-0.14807129,-0.15446472
1579011980380,-0.053268433,-0.14807129,-0.14274597
1579011980386,-0.042617798,-0.13955688,-0.1448822
1579011980392,-0.04473877,-0.11505127,-0.15553284
1579011980396,-0.050064087,-0.08735657,-0.17790222
1579011980402,-0.051132202,-0.07670593,-0.20240784
1579011980407,-0.06285095,-0.10546875,-0.22903442
1579011980412,-0.08203125,-0.14060974,-0.2514038
1579011980417,-0.09907532,-0.15872192,-0.2748413
1579011980422,-0.11079407,-0.16725159,-0.29614258
1579011980427,-0.11824036,-0.16937256,-0.3067932
1579011980431,-0.1257019,-0.16830444,-0.3067932
1579011980436,-0.1299591,-0.17364502,-0.29400635
1579011980441,-0.13316345,-0.1768341,-0.2705841
1579011980447,-0.12783813,-0.1768341,-0.24287415
1579011980451,-0.1299591,-0.16618347,-0.21411133
1579011980456,-0.13316345,-0.15765381,-0.18855286
1579011980463,-0.12889099,-0.17044067,-0.16618347
1579011980468,-0.13528442,-0.18215942,-0.14700317
1579011980473,-0.13848877,-0.19174194,-0.123565674
1579011980478,-0.13848877,-0.19068909,-0.09161377
1579011980482,-0.14060974,-0.18215942,-0.052200317
1579011980488,-0.12037659,-0.17897034,-0.015975952
1579011980493,-0.113983154,-0.16297913,0.004257202
1579011980497,-0.08203125,-0.10972595,0.010650635
1579011980503,-0.061782837,-0.13742065,0.0
1579011980507,-0.045806885,-0.14274597,-0.018112183
1579011980513,-0.03302002,-0.12251282,-0.030899048
1579011980518,-0.007461548,-0.10758972,-0.038345337
1579011980523,0.0138549805,-0.12037659,-0.055389404
1579011980528,0.028762817,-0.12463379,-0.092681885
1579011980533,0.07136536,-0.07670593,-0.13955688
1579011980539,0.10333252,-0.03515625,-0.20666504
1579011980544,0.11717224,0.038345337,-0.2748413
1579011980548,0.11824036,0.12463379,-0.32383728
1579011980554,0.11505127,0.21624756,-0.36325073
1579011980559,0.1448822,0.26737976,-0.39094543
1579011980563,0.18641663,0.24819946,-0.41333008
1579011980568,0.18109131,0.26844788,-0.42610168
1579011980574,0.2194519,0.26631165,-0.41545105
1579011980579,0.24819946,0.17044067,-0.3994751
1579011980584,0.24819946,0.16297913,-0.36006165
1579011980589,0.2705841,0.21624756,-0.30467224
1579011980594,0.23968506,0.23542786,-0.26419067
1579011980599,0.2514038,0.16511536,-0.23542786
1579011980604,0.2748413,0.15660095,-0.21411133
1579011980610,0.24287415,0.17790222,-0.20559692
1579011980614,0.20985413,0.1800232,-0.21092224
1579011980620,0.23010254,0.15446472,-0.21624756
1579011980625,0.2514038,0.1725769,-0.2237091
1579011980630,0.18855286,0.2194519,-0.24075317
1579011980635,0.1448822,0.17044067,-0.24607849
1579011980639,0.11505127,0.14060974,-0.24182129
1579011980644,0.06498718,0.10972595,-0.23542786
1579011980649,0.031951904,0.06498718,-0.21517944
1579011980654,0.0095825195,0.06604004,-0.18641663
1579011980660,0.018112183,0.08415222,-0.16085815
1579011980665,0.041549683,0.11079407,-0.13848877
1579011980670,0.051132202,0.1299591,-0.123565674
1579011980675,0.052200317,0.11930847,-0.11291504
1579011980680,0.04473877,0.08947754,-0.11505127
1579011980686,0.042617798,0.04473877,-0.13421631
1579011980691,0.034088135,0.03302002,-0.15126038
1579011980696,0.040481567,0.026626587,-0.16404724
1579011980701,0.041549683,0.03727722,-0.16830444
1579011980706,0.038345337,0.051132202,-0.16297913
1579011980710,0.040481567,0.04473877,-0.1491394
1579011980715,0.047943115,0.026626587,-0.13635254
1579011980721,0.043670654,0.036224365,-0.11717224
1579011980725,0.038345337,0.051132202,-0.09480286
1579011980731,0.034088135,0.047943115,-0.069244385
1579011980735,0.028762817,0.036224365,-0.047943115
1579011980740,0.038345337,0.008529663,-0.030899048
1579011980745,0.030899048,0.039413452,-0.0138549805
1579011980751,0.030899048,0.06391907,0.0021362305
1579011980757,0.026626587,0.059661865,0.0138549805
1579011980761,0.017044067,0.045806885,0.018112183
1579011980767,0.034088135,0.0138549805,0.024505615
1579011980772,0.039413452,0.06498718,0.031951904
1579011980776,0.04473877,0.03515625,0.03515625
1579011980781,0.040481567,-0.042617798,0.02557373
1579011980787,0.015975952,-0.092681885,0.01171875
1579011980792,0.01171875,-0.092681885,0.003189087
1579011980797,0.028762817,-0.06817627,-0.010650635
1579011980802,0.04899597,-0.069244385,-0.031951904
1579011980806,0.038345337,-0.07136536,-0.057525635
1579011980811,0.051132202,-0.07775879,-0.07243347
1579011980816,0.042617798,0.022369385,-0.07775879
1579011980822,0.026626587,0.046875,-0.08415222
1579011980828,0.045806885,-0.017044067,-0.10758972
1579011980833,0.029830933,-0.01171875,-0.12251282
1579011980837,0.034088135,-0.019180298,-0.12677002
1579011980842,0.03302002,-0.01171875,-0.12889099
1579011980848,0.028762817,-0.019180298,-0.12677002
1579011980853,0.036224365,-0.03727722,-0.12251282
1579011980858,0.043670654,-0.030899048,-0.11930847
1579011980863,0.057525635,-0.03302002,-0.11291504
1579011980867,0.052200317,-0.018112183,-0.100128174
1579011980872,0.05432129,-0.0138549805,-0.08947754
1579011980877,0.045806885,-0.003189087,-0.0745697
1579011980883,0.03302002,-0.0010681152,-0.06604004
1579011980888,0.041549683,-0.008529663,-0.052200317
1579011980893,0.03727722,-0.0010681152,-0.030899048
1579011980899,0.038345337,-0.01171875,-0.008529663
1579011980904,0.038345337,-0.030899048,0.019180298
1579011980909,0.03727722,-0.04899597,0.045806885
1579011980914,0.043670654,-0.053268433,0.07563782
1579011980918,0.03515625,-0.018112183,0.10119629
1579011980924,0.052200317,-0.047943115,0.11505127
1579011980929,0.055389404,-0.0138549805,0.11505127
1579011980934,0.030899048,0.0021362305,0.104400635
1579011980939,0.0234375,-0.043670654,0.07243347
1579011980944,0.02130127,-0.059661865,0.030899048
1579011980949,0.017044067,-0.034088135,-0.018112183
1579011980954,0.051132202,-0.041549683,-0.07136536
1579011980959,0.030899048,0.029830933,-0.12037659
1579011980963,0.053268433,0.0063934326,-0.15765381
1579011980969,0.057525635,0.04473877,-0.18322754
1579011980974,0.040481567,0.059661865,-0.19174194
1579011980979,0.041549683,0.029830933,-0.17790222
1579011980984,0.022369385,0.034088135,-0.13528442
1579011980990,0.0138549805,0.043670654,-0.07670593
1579011980995,0.028762817,0.029830933,-0.019180298
1579011981000,0.022369385,0.015975952,0.026626587
1579011981004,0.012786865,-0.010650635,0.06285095
1579011981009,0.0063934326,-0.029830933,0.090545654
1579011981014,0.007461548,-0.0234375,0.11505127
1579011981019,0.0053253174,-0.007461548,0.13316345
1579011981025,0.004257202,-0.010650635,0.14593506
1579011981030,0.004257202,-0.017044067,0.15232849
1579011981035,0.004257202,-0.018112183,0.15020752
1579011981040,0.01171875,-0.0063934326,0.14274597
1579011981046,0.017044067,0.007461548,0.13848877
1579011981050,0.019180298,0.008529663,0.1257019
1579011981055,0.014907837,0.0053253174,0.11505127
1579011981061,0.010650635,0.0053253174,0.10119629
1579011981066,0.008529663,0.0021362305,0.08947754
1579011981071,0.004257202,0.0,0.07670593
1579011981076,0.0063934326,0.0,0.06817627
1579011981080,0.007461548,0.0,0.06391907
1579011981086,0.003189087,-0.007461548,0.06391907
1579011981090,-0.0021362305,-0.019180298,0.06285095
1579011981095,-0.0063934326,-0.027694702,0.061782837
1579011981101,-0.008529663,-0.03727722,0.06071472
1579011981106,-0.0095825195,-0.038345337,0.055389404
1579011981110,-0.007461548,-0.034088135,0.04899597
1579011981116,-0.007461548,-0.036224365,0.039413452
1579011981122,-0.004257202,-0.041549683,0.018112183
1579011981127,-0.0021362305,-0.038345337,0.0010681152
1579011981131,0.0021362305,-0.022369385,-0.010650635
1579011981136,-0.0010681152,-0.012786865,-0.014907837
1579011981142,-0.0063934326,-0.015975952,-0.017044067
1579011981147,-0.010650635,-0.029830933,-0.019180298
1579011981152,-0.01171875,-0.036224365,-0.020233154
1579011981156,-0.014907837,-0.030899048,-0.02130127
1579011981162,-0.0138549805,-0.020233154,-0.026626587
1579011981167,-0.01171875,-0.012786865,-0.03302002
1579011981172,-0.0063934326,-0.004257202,-0.036224365
1579011981177,-0.0010681152,-0.004257202,-0.03302002
1579011981182,0.0021362305,-0.0063934326,-0.026626587
1579011981188,0.0021362305,-0.004257202,-0.018112183
1579011981192,-0.003189087,-0.004257202,-0.0095825195
1579011981198,-0.0053253174,-0.0053253174,-0.003189087
1579011981203,-0.004257202,-0.004257202,-0.004257202
1579011981208,-0.003189087,-0.0053253174,-0.004257202
1579011981212,-0.0010681152,-0.0021362305,-0.0053253174
1579011981218,0.0010681152,-0.0010681152,-0.0053253174
1579011981223,-0.0021362305,-0.003189087,-0.004257202
1579011981227,-0.004257202,-0.0053253174,-0.003189087
1579011981233,-0.004257202,-0.008529663,-0.003189087
1579011981238,-0.0021362305,-0.0053253174,-0.004257202
1579011981243,-0.0010681152,0.0,-0.0053253174
1579011981248,-0.0010681152,0.0021362305,-0.004257202
1579011981252,-0.0021362305,0.0010681152,-0.0053253174
1579011981258,-0.004257202,-0.003189087,-0.0053253174
1579011981264,-0.0021362305,-0.004257202,-0.004257202
1579011981269,-0.004257202,-0.0021362305,-0.004257202
1579011981274,-0.003189087,-0.0010681152,-0.0063934326
1579011981279,-0.0021362305,-0.003189087,-0.0053253174
1579011981283,-0.004257202,-0.0010681152,-0.004257202
1579011981289,-0.004257202,-0.0021362305,-0.004257202
1579011981293,-0.0010681152,-0.0010681152,-0.0053253174
