Timestamp,accX,accY,accZ
1579011952348,-0.31640625,0.23484802,9.851989999999999
1579011952352,-0.30923462,0.19653320000000002,9.828049
1579011952358,-0.306839,0.21090698,9.851989999999999
1579011952363,-0.28050232,0.21569824,9.828049
1579011952368,-0.2924652,0.21330261,9.856766
1579011952373,-0.32598877,0.21330261,9.840012
1579011952378,-0.31880188,0.20611572,9.849594
1579011952382,-0.30204773,0.23724365,9.837616
1579011952388,-0.31163025,0.24681091,9.83522
1579011952393,-0.3283844,0.22766113,9.832825
1579011952397,-0.30204773,0.2252655,9.825652999999999
1579011952403,-0.29725647,0.2252655,9.8471985
1579011952407,-0.30444336,0.21809387,9.830428999999999
1579011952413,-0.29725647,0.24443054,9.844803
1579011952419,-0.306839,0.21090698,9.856766
1579011952424,-0.31640625,0.20611572,9.854385
1579011952429,-0.31163025,0.20132446,9.8471985
1579011952434,-0.29006958,0.2252655,9.859161
1579011952438,-0.2996521,0.19892883,9.820862
1579011952444,-0.31401062,0.22766113,9.825652999999999
1579011952448,-0.31163025,0.18936157,9.808883999999999
1579011952453,-0.2996521,0.19892883,9.818466
1579011952458,-0.31880188,0.21090698,9.820862
1579011952463,-0.30204773,0.2252655,9.849594
1579011952468,-0.31640625,0.21809387,9.8471985
1579011952474,-0.30204773,0.1749878,9.861557000000001
1579011952479,-0.29486084,0.21569824,9.863953
1579011952484,-0.31163025,0.23963928,9.8471985
1579011952488,-0.30204773,0.2252655,9.808883999999999
1579011952494,-0.28767395,0.20372010000000002,9.830428999999999
1579011952500,-0.306839,0.20851135,9.811278999999999
1579011952505,-0.3283844,0.23245239999999998,9.837616
1579011952510,-0.31640625,0.24443054,9.844803
1579011952515,-0.31401062,0.20851135,9.830428999999999
1579011952520,-0.30444336,0.22286987,9.816071
1579011952524,-0.2924652,0.19892883,9.842407000000001
1579011952529,-0.31163025,0.20132446,9.849594
1579011952535,-0.29006958,0.20611572,9.823257
1579011952540,-0.31880188,0.21809387,9.856766
1579011952545,-0.3283844,0.22766113,9.830428999999999
1579011952550,-0.28767395,0.23245239999999998,9.859161
1579011952554,-0.306839,0.23005676,9.818466
1579011952560,-0.28767395,0.21090698,9.842407000000001
1579011952566,-0.29486084,0.23724365,9.840012
1579011952571,-0.30204773,0.22766113,9.828049
1579011952575,-0.30444336,0.19415283,9.871139999999999
1579011952580,-0.31401062,0.20372010000000002,9.866348
1579011952586,-0.29486084,0.20372010000000002,9.832825
1579011952591,-0.306839,0.19415283,9.830428999999999
1579011952596,-0.29725647,0.22286987,9.830428999999999
1579011952601,-0.30204773,0.20372010000000002,9.837616
1579011952605,-0.306839,0.21090698,9.830428999999999
1579011952611,-0.28289795,0.23245239999999998,9.820862
1579011952616,-0.32359314,0.22766113,9.825652999999999
1579011952621,-0.29725647,0.20132446,9.842407000000001
1579011952625,-0.2781067,0.2252655,9.859161
1579011952631,-0.28767395,0.19892883,9.83522
1579011952637,-0.30444336,0.20851135,9.828049
1579011952641,-0.2781067,0.23963928,9.861557000000001
1579011952646,-0.30204773,0.20611572,9.849594
1579011952652,-0.31163025,0.22286987,9.813675
1579011952656,-0.3283844,0.2204895,9.851989999999999
1579011952661,-0.33317566,0.23005676,9.811278999999999
1579011952667,-0.2996521,0.21809387,9.868744
1579011952672,-0.3283844,0.20372010000000002,9.878326
1579011952677,-0.31163025,0.21569824,9.851989999999999
1579011952681,-0.28767395,0.21809387,9.840012
1579011952686,-0.30923462,0.20372010000000002,9.818466
1579011952692,-0.33078003,0.20851135,9.844803
1579011952696,-0.33078003,0.23484802,9.8471985
1579011952701,-0.30444336,0.20132446,9.8471985
1579011952707,-0.32119749999999997,0.21569824,9.856766
1579011952713,-0.30444336,0.2252655,9.849594
1579011952718,-0.2709198,0.24920654,9.866348
1579011952722,-0.26133728,0.23724365,9.8471985
1579011952728,-0.2996521,0.22766113,9.808883999999999
1579011952733,-0.30444336,0.19653320000000002,9.811278999999999
1579011952738,-0.29725647,0.21809387,9.83522
1579011952743,-0.33078003,0.18457031,9.832825
1579011952747,-0.33317566,0.18936157,9.856766
1579011952752,-0.32598877,0.2252655,9.851989999999999
1579011952758,-0.32359314,0.19892883,9.820862
1579011952763,-0.28529358,0.19175720000000002,9.820862
1579011952768,-0.32598877,0.19892883,9.851989999999999
1579011952773,-0.30444336,0.17259216,9.828049
1579011952778,-0.31401062,0.22286987,9.844803
1579011952784,-0.31163025,0.23724365,9.849594
1579011952788,-0.27571106,0.21809387,9.840012
1579011952794,-0.32359314,0.20132446,9.849594
1579011952799,-0.30923462,0.19175720000000002,9.830428999999999
1579011952804,-0.30204773,0.19415283,9.820862
1579011952808,-0.31880188,0.21330261,9.837616
1579011952814,-0.32119749999999997,0.20851135,9.840012
1579011952818,-0.33317566,0.20372010000000002,9.83522
1579011952824,-0.33796692,0.19175720000000002,9.832825
1579011952828,-0.30444336,0.20132446,9.8471985
1579011952833,-0.31640625,0.20611572,9.842407000000001
1579011952839,-0.30444336,0.18217468,9.832825
1579011952844,-0.2996521,0.21809387,9.823257
1579011952848,-0.32359314,0.22766113,9.820862
1579011952855,-0.32119749999999997,0.21809387,9.794525
1579011952860,-0.2781067,0.20132446,9.840012
1579011952865,-0.28289795,0.2252655,9.840012
1579011952869,-0.31401062,0.21330261,9.868744
1579011952874,-0.30923462,0.19175720000000002,9.840012
1579011952879,-0.30204773,0.20851135,9.823257
1579011952885,-0.32119749999999997,0.21330261,9.856766
1579011952890,-0.306839,0.2204895,9.859161
1579011952895,-0.27571106,0.21330261,9.856766
1579011952900,-0.32598877,0.20611572,9.8471985
1579011952905,-0.29486084,0.23245239999999998,9.849594
1579011952909,-0.30444336,0.2252655,9.842407000000001
1579011952914,-0.30444336,0.2252655,9.828049
1579011952919,-0.30444336,0.21330261,9.842407000000001
1579011952925,-0.3283844,0.21809387,9.825652999999999
1579011952931,-0.31640625,0.20851135,9.83522
1579011952936,-0.28767395,0.19653320000000002,9.820862
1579011952941,-0.27571106,0.20851135,9.840012
1579011952946,-0.32119749999999997,0.2252655,9.8471985
1579011952950,-0.30923462,0.22286987,9.818466
1579011952956,-0.29486084,0.20851135,9.851989999999999
1579011952960,-0.29725647,0.22766113,9.851989999999999
1579011952966,-0.31401062,0.19653320000000002,9.8471985
1579011952970,-0.31401062,0.19892883,9.820862
1579011952976,-0.31880188,0.18696594,9.844803
1579011952981,-0.31163025,0.22286987,9.816071
1579011952986,-0.32119749999999997,0.19892883,9.83522
1579011952991,-0.32119749999999997,0.18936157,9.842407000000001
1579011952996,-0.2996521,0.20372010000000002,9.816071
1579011953002,-0.30923462,0.21330261,9.830428999999999
1579011953007,-0.306839,0.20611572,9.808883999999999
1579011953012,-0.32119749999999997,0.2204895,9.840012
1579011953017,-0.31880188,0.20851135,9.820862
1579011953021,-0.30204773,0.20372010000000002,9.818466
1579011953027,-0.29725647,0.20851135,9.842407000000001
1579011953032,-0.28050232,0.2204895,9.818466
1579011953036,-0.27331543,0.21809387,9.842407000000001
1579011953042,-0.30923462,0.22766113,9.825652999999999
1579011953047,-0.3283844,0.20611572,9.825652999999999
1579011953051,-0.29006958,0.22766113,9.811278999999999
1579011953057,-0.30923462,0.23245239999999998,9.892685
1579011953061,-0.2924652,0.23005676,9.859161
1579011953066,-0.30204773,0.20851135,9.820862
1579011953073,-0.30204773,0.21569824,9.813675
1579011953078,-0.306839,0.22766113,9.830428999999999
1579011953083,-0.31163025,0.18936157,9.840012
1579011953087,-0.3283844,0.22286987,9.818466
1579011953093,-0.27571106,0.19653320000000002,9.851989999999999
1579011953097,-0.28289795,0.20132446,9.820862
1579011953103,-0.2996521,0.20611572,9.840012
1579011953107,-0.29725647,0.20611572,9.849594
1579011953113,-0.31163025,0.19653320000000002,9.849594
1579011953118,-0.2996521,0.21330261,9.859161
1579011953123,-0.31401062,0.19653320000000002,9.844803
1579011953128,-0.32119749999999997,0.22286987,9.813675
1579011953133,-0.29725647,0.22766113,9.828049
1579011953138,-0.32119749999999997,0.21330261,9.83522
1579011953143,-0.31163025,0.21569824,9.854385
1579011953148,-0.30923462,0.23963928,9.823257
1579011953153,-0.31163025,0.20132446,9.816071
1579011953158,-0.31401062,0.20372010000000002,9.842407000000001
1579011953164,-0.3283844,0.20611572,9.828049
1579011953168,-0.28050232,0.19175720000000002,9.816071
1579011953174,-0.28289795,0.21330261,9.828049
1579011953179,-0.30444336,0.19653320000000002,9.806488
1579011953183,-0.32598877,0.19653320000000002,9.825652999999999
1579011953189,-0.30923462,0.21330261,9.854385
1579011953194,-0.33078003,0.21809387,9.844803
1579011953199,-0.32119749999999997,0.2204895,9.825652999999999
1579011953204,-0.31401062,0.19892883,9.813675
1579011953208,-0.306839,0.19415283,9.811278999999999
1579011953214,-0.30923462,0.21330261,9.816071
1579011953220,-0.30923462,0.22286987,9.8471985
1579011953225,-0.30204773,0.19175720000000002,9.854385
1579011953230,-0.30923462,0.20132446,9.863953
1579011953235,-0.2996521,0.2252655,9.825652999999999
1579011953240,-0.32119749999999997,0.21569824,9.863953
1579011953245,-0.31163025,0.22766113,9.837616
1579011953250,-0.31401062,0.23005676,9.842407000000001
1579011953255,-0.31640625,0.21569824,9.837616
1579011953260,-0.28050232,0.20851135,9.820862
1579011953265,-0.30204773,0.22286987,9.799316000000001
1579011953270,-0.3283844,0.22286987,9.897476
1579011953275,-0.29725647,0.20372010000000002,9.830428999999999
1579011953279,-0.306839,0.21090698,9.825652999999999
1579011953285,-0.34753418,0.2252655,9.832825
1579011953290,-0.31163025,0.2204895,9.851989999999999
1579011953295,-0.30204773,0.20851135,9.825652999999999
1579011953301,-0.30923462,0.21809387,9.844803
1579011953306,-0.32359314,0.20372010000000002,9.849594
1579011953310,-0.28050232,0.21090698,9.83522
1579011953315,-0.28050232,0.20611572,9.830428999999999
1579011953321,-0.29725647,0.21330261,9.837616
1579011953326,-0.31163025,0.2252655,9.849594
1579011953331,-0.27571106,0.20611572,9.83522
1579011953336,-0.306839,0.20372010000000002,9.83522
1579011953341,-0.33078003,0.20851135,9.83522
1579011953346,-0.31401062,0.21809387,9.820862
1579011953350,-0.30444336,0.23245239999999998,9.837616
1579011953355,-0.31401062,0.2204895,9.825652999999999
1579011953361,-0.31163025,0.21330261,9.823257
1579011953367,-0.32359314,0.20372010000000002,9.811278999999999
1579011953371,-0.31640625,0.23005676,9.854385
1579011953377,-0.29486084,0.2204895,9.863953
1579011953382,-0.30923462,0.20132446,9.828049
1579011953387,-0.30444336,0.19892883,9.806488
1579011953391,-0.30204773,0.18696594,9.818466
1579011953397,-0.32119749999999997,0.21569824,9.825652999999999
1579011953402,-0.31163025,0.20132446,9.840012
1579011953407,-0.31880188,0.20851135,9.818466
1579011953412,-0.31640625,0.23005676,9.818466
1579011953417,-0.29006958,0.19653320000000002,9.837616
1579011953421,-0.306839,0.20132446,9.820862
1579011953427,-0.30444336,0.22286987,9.8471985
1579011953432,-0.31163025,0.20372010000000002,9.808883999999999
1579011953438,-0.3283844,0.20372010000000002,9.832825
1579011953443,-0.30923462,0.21330261,9.840012
1579011953447,-0.32359314,0.20372010000000002,9.840012
1579011953452,-0.306839,0.21090698,9.856766
1579011953457,-0.32119749999999997,0.24920654,9.851989999999999
1579011953462,-0.31163025,0.23005676,9.859161
1579011953468,-0.29006958,0.21809387,9.837616
1579011953472,-0.27571106,0.18217468,9.830428999999999
1579011953478,-0.29486084,0.21090698,9.823257
1579011953482,-0.29725647,0.2539978,9.840012
1579011953487,-0.30204773,0.20132446,9.842407000000001
1579011953492,-0.33317566,0.20611572,9.804092
1579011953498,-0.31163025,0.21809387,9.823257
1579011953502,-0.306839,0.18696594,9.828049
1579011953508,-0.306839,0.21090698,9.816071
1579011953514,-0.2996521,0.23484802,9.8471985
1579011953519,-0.29486084,0.19892883,9.854385
1579011953524,-0.28767395,0.20851135,9.868744
1579011953529,-0.2924652,0.2252655,9.842407000000001
1579011953534,-0.32598877,0.18696594,9.8471985
1579011953539,-0.30923462,0.21090698,9.828049
1579011953543,-0.28767395,0.20132446,9.849594
1579011953549,-0.30204773,0.21330261,9.861557000000001
1579011953554,-0.2996521,0.22286987,9.832825
1579011953558,-0.2924652,0.21330261,9.806488
1579011953564,-0.306839,0.21569824,9.83522
1579011953568,-0.30923462,0.23484802,9.854385
1579011953573,-0.2996521,0.20851135,9.830428999999999
1579011953579,-0.28289795,0.22286987,9.808883999999999
1579011953584,-0.306839,0.20851135,9.863953
1579011953590,-0.31640625,0.19415283,9.844803
1579011953595,-0.2996521,0.20372010000000002,9.818466
1579011953600,-0.32119749999999997,0.19653320000000002,9.820862
1579011953605,-0.30444336,0.17977905,9.863953
1579011953610,-0.31880188,0.20132446,9.837616
1579011953614,-0.30204773,0.2252655,9.871139999999999
1579011953620,-0.28767395,0.23484802,9.820862
1579011953625,-0.28529358,0.21090698,9.892685
1579011953630,-0.29486084,0.23245239999999998,9.861557000000001
1579011953634,-0.31640625,0.21090698,9.813675
1579011953640,-0.3283844,0.19892883,9.851989999999999
1579011953645,-0.29486084,0.21569824,9.880707000000001
1579011953650,-0.31401062,0.2204895,9.823257
1579011953656,-0.32119749999999997,0.19653320000000002,9.863953
1579011953661,-0.32119749999999997,0.21809387,9.861557000000001
1579011953665,-0.31880188,0.20611572,9.866348
1579011953671,-0.30444336,0.22286987,9.83522
1579011953676,-0.30444336,0.24443054,9.837616
1579011953680,-0.29486084,0.23724365,9.851989999999999
1579011953685,-0.2924652,0.24443054,9.83522
1579011953691,-0.2924652,0.21809387,9.837616
1579011953696,-0.31163025,0.20611572,9.859161
1579011953701,-0.2996521,0.20372010000000002,9.83522
1579011953706,-0.31163025,0.21569824,9.842407000000001
1579011953711,-0.32598877,0.21090698,9.854385
1579011953716,-0.30444336,0.21090698,9.825652999999999
1579011953720,-0.2924652,0.22766113,9.8471985
1579011953727,-0.30923462,0.22766113,9.851989999999999
1579011953731,-0.30204773,0.23005676,9.811278999999999
1579011953737,-0.31401062,0.22766113,9.823257
1579011953742,-0.30444336,0.20851135,9.878326
1579011953747,-0.3283844,0.21809387,9.840012
1579011953752,-0.32119749999999997,0.19653320000000002,9.842407000000001
1579011953757,-0.33078003,0.19653320000000002,9.859161
1579011953761,-0.30204773,0.22766113,9.868744
1579011953767,-0.31640625,0.23005676,9.868744
1579011953772,-0.28289795,0.21809387,9.813675
1579011953777,-0.29725647,0.2252655,9.823257
1579011953782,-0.27331543,0.23245239999999998,9.854385
1579011953787,-0.31163025,0.23245239999999998,9.849594
1579011953791,-0.31163025,0.21330261,9.866348
1579011953798,-0.31163025,0.19175720000000002,9.863953
1579011953802,-0.31163025,0.21330261,9.832825
1579011953807,-0.30923462,0.19892883,9.875931
1579011953812,-0.29486084,0.23484802,9.825652999999999
1579011953818,-0.30444336,0.23724365,9.77298
1579011953823,-0.29006958,0.23963928,9.830428999999999
1579011953827,-0.31163025,0.21809387,9.825652999999999
1579011953833,-0.32359314,0.20372010000000002,9.849594
1579011953838,-0.3283844,0.21330261,9.842407000000001
1579011953842,-0.3283844,0.19892883,9.875931
1579011953848,-0.29006958,0.19653320000000002,9.866348
1579011953853,-0.306839,0.19892883,9.849594
1579011953858,-0.30923462,0.20372010000000002,9.854385
1579011953863,-0.31401062,0.21569824,9.830428999999999
1579011953868,-0.32598877,0.20851135,9.828049
1579011953873,-0.2924652,0.22286987,9.816071
1579011953879,-0.2924652,0.22766113,9.823257
1579011953884,-0.31163025,0.20132446,9.8471985
1579011953889,-0.30923462,0.20851135,9.837616
1579011953894,-0.28529358,0.18457031,9.840012
1579011953899,-0.306839,0.19892883,9.825652999999999
1579011953904,-0.32359314,0.19892883,9.832825
1579011953909,-0.31163025,0.20611572,9.842407000000001
1579011953913,-0.30444336,0.2204895,9.820862
1579011953918,-0.33317566,0.2252655,9.849594
1579011953923,-0.31640625,0.21809387,9.840012
1579011953929,-0.29725647,0.21090698,9.863953
1579011953934,-0.29725647,0.21569824,9.866348
1579011953938,-0.2924652,0.20132446,9.868744
1579011953945,-0.2996521,0.21569824,9.856766
1579011953950,-0.30204773,0.20851135,9.8471985
1579011953954,-0.31401062,0.21809387,9.825652999999999
1579011953960,-0.32359314,0.19653320000000002,9.8471985
1579011953964,-0.30923462,0.21569824,9.844803
1579011953970,-0.28767395,0.23484802,9.820862
1579011953974,-0.306839,0.23963928,9.863953
1579011953979,-0.2924652,0.21330261,9.863953
1579011953984,-0.2996521,0.24203491,9.863953
1579011953990,-0.2781067,0.23724365,9.868744
1579011953995,-0.31163025,0.19415283,9.856766
1579011953999,-0.31163025,0.20611572,9.859161
1579011954005,-0.33078003,0.19892883,9.859161
1579011954009,-0.306839,0.19892883,9.873535
1579011954014,-0.30923462,0.19653320000000002,9.863953
1579011954020,-0.29486084,0.23484802,9.825652999999999
1579011954026,-0.30444336,0.23005676,9.818466
1579011954031,-0.27571106,0.21330261,9.83522
1579011954036,-0.30204773,0.21330261,9.83522
1579011954040,-0.31640625,0.21330261,9.844803
1579011954046,-0.30923462,0.20372010000000002,9.856766
1579011954050,-0.31640625,0.17738342,9.811278999999999
1579011954056,-0.32359314,0.20851135,9.83522
1579011954061,-0.2996521,0.20372010000000002,9.816071
1579011954065,-0.32359314,0.21809387,9.830428999999999
1579011954071,-0.29486084,0.23005676,9.820862
1579011954076,-0.29725647,0.21090698,9.854385
1579011954080,-0.31163025,0.23005676,9.854385
1579011954086,-0.30923462,0.24681091,9.816071
1579011954091,-0.30444336,0.2252655,9.844803
1579011954097,-0.2924652,0.23005676,9.851989999999999
1579011954101,-0.29006958,0.20851135,9.840012
1579011954107,-0.31401062,0.19892883,9.823257
1579011954112,-0.32598877,0.19892883,9.840012
1579011954117,-0.30444336,0.20372010000000002,9.818466
1579011954122,-0.32119749999999997,0.19653320000000002,9.799316000000001
1579011954126,-0.30204773,0.21330261,9.828049
1579011954132,-0.32119749999999997,0.23724365,9.837616
1579011954136,-0.30444336,0.24443054,9.854385
1579011954142,-0.31163025,0.23724365,9.8471985
1579011954147,-0.29725647,0.2204895,9.856766
1579011954152,-0.2924652,0.21569824,9.818466
1579011954156,-0.32359314,0.20851135,9.844803
1579011954163,-0.31880188,0.23005676,9.804092
1579011954168,-0.306839,0.19415283,9.832825
1579011954173,-0.2996521,0.21569824,9.832825
1579011954178,-0.30444336,0.22286987,9.866348
1579011954183,-0.2996521,0.2252655,9.8471985
1579011954188,-0.29486084,0.21090698,9.873535
1579011954193,-0.29486084,0.20851135,9.804092
1579011954197,-0.33078003,0.23005676,9.808883999999999
1579011954203,-0.34753418,0.20611572,9.861557000000001
1579011954207,-0.2996521,0.20372010000000002,9.813675
1579011954213,-0.32598877,0.20851135,9.823257
1579011954217,-0.33317566,0.2252655,9.832825
1579011954223,-0.29006958,0.21090698,9.840012
1579011954227,-0.2996521,0.18936157,9.8471985
1579011954234,-0.31640625,0.20851135,9.83522
1579011954239,-0.30444336,0.20132446,9.842407000000001
1579011954244,-0.31401062,0.21330261,9.840012
1579011954249,-0.32359314,0.21809387,9.851989999999999
1579011954253,-0.26852417,0.23005676,9.842407000000001
1579011954259,-0.28767395,0.20372010000000002,9.849594
1579011954263,-0.31880188,0.20851135,9.837616
1579011954269,-0.29006958,0.19653320000000002,9.818466
1579011954274,-0.306839,0.20611572,9.837616
1579011954279,-0.32119749999999997,0.19892883,9.840012
1579011954284,-0.30204773,0.20372010000000002,9.818466
1579011954289,-0.32119749999999997,0.21330261,9.859161
1579011954294,-0.31401062,0.21809387,9.851989999999999
1579011954298,-0.31401062,0.20851135,9.823257
1579011954304,-0.31401062,0.21809387,9.851989999999999
1579011954309,-0.28529358,0.20611572,9.849594
1579011954315,-0.27571106,0.2252655,9.83522
1579011954320,-0.30923462,0.24681091,9.828049
1579011954324,-0.30923462,0.2204895,9.820862
1579011954329,-0.29725647,0.21090698,9.825652999999999
1579011954335,-0.2924652,0.24920654,9.878326
1579011954339,-0.28529358,0.21090698,9.849594
1579011954345,-0.2996521,0.20851135,9.842407000000001
1579011954350,-0.32119749999999997,0.19415283,9.844803
1579011954354,-0.31163025,0.19653320000000002,9.813675
1579011954360,-0.306839,0.19415283,9.806488
1579011954364,-0.31163025,0.21090698,9.832825
1579011954369,-0.29486084,0.19892883,9.837616
1579011954375,-0.2996521,0.20372010000000002,9.820862
1579011954381,-0.2996521,0.19892883,9.828049
1579011954386,-0.29486084,0.21330261,9.856766
1579011954391,-0.32119749999999997,0.2252655,9.8471985
1579011954396,-0.31401062,0.20851135,9.854385
1579011954401,-0.29725647,0.20851135,9.849594
1579011954406,-0.29486084,0.23005676,9.83522
1579011954411,-0.306839,0.2204895,9.837616
1579011954416,-0.32359314,0.20851135,9.830428999999999
1579011954421,-0.29725647,0.20851135,9.842407000000001
1579011954426,-0.30444336,0.20611572,9.849594
1579011954431,-0.30204773,0.20132446,9.828049
1579011954436,-0.306839,0.18936157,9.842407000000001
1579011954441,-0.30204773,0.19892883,9.830428999999999
1579011954445,-0.306839,0.18217468,9.854385
1579011954451,-0.2996521,0.23005676,9.830428999999999
1579011954456,-0.33317566,0.22766113,9.820862
1579011954462,-0.31880188,0.18936157,9.816071
1579011954467,-0.30204773,0.19892883,9.830428999999999
1579011954472,-0.31163025,0.19175720000000002,9.825652999999999
1579011954476,-0.30204773,0.21569824,9.849594
1579011954482,-0.31640625,0.19892883,9.816071
1579011954486,-0.2996521,0.21569824,9.844803
1579011954492,-0.29006958,0.2204895,9.842407000000001
1579011954496,-0.29486084,0.21090698,9.828049
1579011954502,-0.32598877,0.20372010000000002,9.856766
1579011954507,-0.31163025,0.19892883,9.844803
1579011954511,-0.2924652,0.21090698,9.830428999999999
1579011954517,-0.32119749999999997,0.21330261,9.83522
1579011954521,-0.31401062,0.20372010000000002,9.840012
1579011954528,-0.29725647,0.21569824,9.820862
1579011954532,-0.30923462,0.21569824,9.825652999999999
1579011954538,-0.30444336,0.2204895,9.849594
1579011954543,-0.306839,0.21330261,9.83522
1579011954548,-0.31640625,0.19653320000000002,9.818466
1579011954553,-0.2996521,0.20851135,9.83522
1579011954558,-0.2924652,0.20851135,9.837616
1579011954563,-0.29725647,0.20611572,9.823257
1579011954568,-0.30923462,0.20611572,9.828049
1579011954573,-0.306839,0.21330261,9.823257
1579011954578,-0.2996521,0.20132446,9.851989999999999
1579011954583,-0.30204773,0.21330261,9.840012
1579011954587,-0.33317566,0.23484802,9.873535
1579011954593,-0.33078003,0.19175720000000002,9.854385
1579011954599,-0.33557129999999996,0.20611572,9.8471985
1579011954604,-0.3283844,0.21090698,9.854385
1579011954608,-0.30444336,0.20372010000000002,9.840012
1579011954614,-0.2996521,0.21090698,9.837616
1579011954619,-0.2924652,0.22286987,9.849594
1579011954623,-0.31163025,0.21569824,9.83522
1579011954628,-0.3283844,0.20372010000000002,9.849594
1579011954633,-0.32598877,0.21330261,9.859161
1579011954639,-0.31401062,0.23484802,9.840012
1579011954643,-0.31880188,0.23005676,9.861557000000001
1579011954649,-0.2996521,0.23005676,9.842407000000001
1579011954654,-0.33557129999999996,0.2204895,9.787338
1579011954658,-0.31640625,0.20851135,9.8471985
1579011954663,-0.29006958,0.21809387,9.859161
1579011954668,-0.28767395,0.20611572,9.83522
1579011954675,-0.30444336,0.2204895,9.863953
1579011954679,-0.30204773,0.22286987,9.851989999999999
1579011954685,-0.3283844,0.20611572,9.854385
1579011954689,-0.2924652,0.21090698,9.837616
1579011954694,-0.29725647,0.20851135,9.825652999999999
1579011954699,-0.30444336,0.23005676,9.878326
1579011954705,-0.31401062,0.21569824,9.818466
1579011954710,-0.31163025,0.18696594,9.832825
1579011954715,-0.306839,0.20132446,9.83522
1579011954720,-0.31640625,0.21809387,9.849594
1579011954725,-0.33317566,0.2252655,9.854385
1579011954729,-0.2996521,0.20132446,9.837616
1579011954734,-0.29725647,0.21569824,9.844803
1579011954740,-0.31163025,0.21090698,9.8471985
1579011954746,-0.31401062,0.19892883,9.883102000000001
1579011954750,-0.306839,0.20611572,9.861557000000001
1579011954755,-0.29725647,0.17977905,9.854385
1579011954760,-0.29725647,0.20851135,9.823257
1579011954766,-0.31163025,0.23963928,9.837616
1579011954771,-0.29486084,0.2204895,9.818466
1579011954776,-0.30923462,0.20611572,9.813675
1579011954781,-0.30204773,0.20372010000000002,9.851989999999999
1579011954785,-0.30444336,0.20132446,9.849594
1579011954790,-0.29725647,0.2252655,9.837616
1579011954796,-0.30923462,0.20611572,9.856766
1579011954800,-0.2781067,0.20132446,9.813675
1579011954806,-0.33317566,0.18457031,9.816071
1579011954811,-0.32119749999999997,0.21809387,9.861557000000001
1579011954816,-0.33796692,0.21090698,9.854385
1579011954821,-0.32119749999999997,0.21330261,9.842407000000001
1579011954826,-0.32598877,0.20851135,9.866348
1579011954832,-0.30923462,0.21569824,9.866348
1579011954836,-0.29725647,0.20851135,9.8471985
1579011954842,-0.31640625,0.20851135,9.83522
1579011954847,-0.31880188,0.22286987,9.840012
1579011954852,-0.33557129999999996,0.19892883,9.832825
1579011954857,-0.31640625,0.20851135,9.859161
1579011954861,-0.31163025,0.21809387,9.863953
1579011954867,-0.28529358,0.21569824,9.851989999999999
1579011954871,-0.306839,0.24920654,9.854385
1579011954877,-0.32119749999999997,0.20372010000000002,9.861557000000001
1579011954881,-0.30444336,0.20611572,9.837616
1579011954887,-0.32598877,0.20611572,9.844803
1579011954892,-0.31640625,0.19653320000000002,9.818466
1579011954898,-0.31880188,0.19653320000000002,9.851989999999999
1579011954903,-0.2924652,0.23245239999999998,9.851989999999999
1579011954908,-0.28050232,0.21809387,9.856766
1579011954913,-0.30444336,0.2204895,9.856766
1579011954917,-0.33317566,0.20372010000000002,9.823257
1579011954922,-0.2996521,0.19653320000000002,9.828049
1579011954928,-0.31163025,0.2252655,9.840012
1579011954932,-0.32359314,0.21809387,9.830428999999999
1579011954937,-0.29725647,0.20851135,9.842407000000001
1579011954942,-0.30204773,0.2204895,9.832825
1579011954948,-0.30923462,0.22286987,9.828049
1579011954953,-0.29486084,0.2252655,9.849594
1579011954957,-0.30444336,0.22286987,9.859161
1579011954964,-0.30923462,0.21569824,9.832825
1579011954969,-0.30444336,0.21330261,9.806488
1579011954973,-0.33078003,0.20372010000000002,9.859161
1579011954979,-0.33557129999999996,0.20611572,9.866348
1579011954984,-0.3283844,0.23484802,9.804092
1579011954989,-0.2996521,0.2252655,9.811278999999999
1579011954994,-0.29006958,0.23963928,9.830428999999999
1579011954998,-0.31163025,0.21330261,9.818466
1579011955004,-0.31880188,0.20851135,9.840012
1579011955008,-0.2996521,0.23245239999999998,9.871139999999999
1579011955013,-0.2996521,0.20611572,9.832825
1579011955019,-0.29006958,0.20611572,9.83522
1579011955024,-0.306839,0.21330261,9.842407000000001
1579011955029,-0.28767395,0.21330261,9.837616
1579011955034,-0.30444336,0.20611572,9.832825
1579011955040,-0.31401062,0.23005676,9.816071
1579011955045,-0.31163025,0.21090698,9.828049
1579011955050,-0.28050232,0.21090698,9.823257
1579011955054,-0.2924652,0.20851135,9.832825
1579011955059,-0.306839,0.23245239999999998,9.840012
1579011955064,-0.30444336,0.20372010000000002,9.840012
1579011955070,-0.32598877,0.19415283,9.828049
1579011955074,-0.31401062,0.19892883,9.851989999999999
1579011955080,-0.28050232,0.21809387,9.842407000000001
1579011955084,-0.2996521,0.21569824,9.859161
1579011955090,-0.32359314,0.20851135,9.859161
1579011955095,-0.306839,0.21090698,9.832825
1579011955100,-0.2996521,0.21330261,9.832825
1579011955105,-0.31163025,0.20372010000000002,9.837616
1579011955110,-0.32119749999999997,0.21809387,9.868744
1579011955115,-0.31163025,0.20372010000000002,9.8471985
1579011955121,-0.29006958,0.21090698,9.832825
1579011955126,-0.306839,0.21090698,9.832825
1579011955131,-0.32119749999999997,0.19892883,9.844803
1579011955135,-0.306839,0.19653320000000002,9.856766
