Timestamp,RSSI,Estimote TLM packet
1583846059274,-84,22c7f00010b342cf9e00ffff400c3af1ffffffff
1583846059278,-98,00f32a65edd388bbd460b058d8c302962be4a440
1583846059336,-94,0046846e6187678448d6a5883f028f4d32e4a440
1583846059338,-95,2246846e61876784480000003f0181f0ffffffff
1583846059349,-97,22f32a65edd388bbd401ffffffff4325498c2f62
1583846059362,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059372,-99,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059375,-97,223c53d934182ed09100bffffc0641f0ffffffff
1583846059377,-83,22c7f00010b342cf9e01ffffffff4e21470c2b60
1583846059385,-97,00f32a65edd388bbd460b058d8c302962be4a440
1583846059391,-102,227897b2192cd1330e01ffffffff432547f02f62
1583846059438,-96,0046846e6187678448d6a5883f028f4d32e4a440
1583846059458,-98,22f32a65edd388bbd400fc42000281f0ffffffff
1583846059478,-98,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059488,-100,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059490,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059499,-97,227897b2192cd1330e00ff01402381f1ffffffff
1583846059555,-97,2246846e61876784480000003f0181f0ffffffff
1583846059568,-98,22f32a65edd388bbd401ffffffff43254a8c2f62
1583846059571,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059578,-99,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059588,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059590,-85,22c7f00010b342cf9e01ffffffff4e21460c2b60
1583846059600,-102,227897b2192cd1330e01ffffffff432548f02f62
1583846059665,-95,2246846e618767844801ffffffff1a1b46b82f64
1583846059673,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059687,-83,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059697,-98,223c53d934182ed09101ffffffff1a2443742e62
1583846059702,-100,00f32a65edd388bbd460b058d8c302962be4a440
1583846059704,-85,22c7f00010b342cf9e00ffff400c3af1ffffffff
1583846059754,-95,0046846e6187678448d6a5883f028f4d32e4a440
1583846059773,-96,003c53d934182ed0916ad408d27f8b3a2f946440
1583846059775,-96,2246846e618767844800ff003f0181f0ffffffff
1583846059796,-84,00c7f00010b342cf9ed85a0c3b1059d537e4a440
1583846059797,-100,007897b2192cd1330e26a7d5a9c1a1fd33e4a440
1583846059798,-97,22f32a65edd388bbd401ffffffff43254a8c2f62
1583846059807,-84,22c7f00010b342cf9e01ffffffff4e21490c2b60
1583846059809,-96,223c53d934182ed09100c0fefb0641f0ffffffff
